time_s,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,state_z_ned_m,est_alt_m,exchange_status
0.0028522,1508,1000,1000,1000,1000,0,0,0,0,0,-0.00094395744,ответная передача
0.1057852,1508,1000,1000,1000,1000,0,0,0,0,0.000981,-0.00282402732860928,ответная передача
0.160756,0,NaN,NaN,NaN,NaN,0,0,0,0,0.002943,-0.00563273846700084,ответная передача
0.1771924,1509,1000,1000,1000,1000,0,0,0,0,0.005886,-0.00936299224473575,ответная передача
0.2194229,0,NaN,NaN,NaN,NaN,0,0,0,0,0.00981,-0.0140080608372245,ответная передача
0.2941958,1509,1000,1000,1000,1000,0,0,0,0,0.014715,-0.0195615848305341,ответная передача
0.3329543,1510,1000,1000,1000,1000,0,0,0,0,0.020601,-0.0260175702992692,ответная передача
0.350286,0,NaN,NaN,NaN,NaN,0,0,0,0,0.027468,-0.0333703853632278,ответная передача
0.3630891,1511,1000,1000,1000,1000,0,0,0,0,0.035316,-0.0416147562484636,ответная передача
0.3762164,0,NaN,NaN,NaN,NaN,0,0,0,0,0.044145,-0.0507457628782755,ответная передача
0.3891686,0,NaN,NaN,NaN,NaN,0,0,0,0,0.053955,-0.0607588340194921,ответная передача
0.3970873,1512,1000,1000,1000,1000,0,0,0,0,0.064746,-0.0716497420092307,ответная передача
0.4110134,0,NaN,NaN,NaN,NaN,0,0,0,0,0.076518,-0.0834145970870848,ответная передача
0.4241577,0,NaN,NaN,NaN,NaN,0,0,0,0,0.089271,-0.0960498413574326,ответная передача
0.4313774,1513,1000,1000,1000,1000,0,0,0,0,0.103005,-0.109552242406266,ответная передача
0.4443956,0,NaN,NaN,NaN,NaN,0,0,0,0,0.11772,-0.123918886596618,ответная передача
0.4567897,0,NaN,NaN,NaN,NaN,0,0,0,0,0.133416,-0.139147172066304,ответная передача
0.4639292,1514,1000,1000,1000,1000,0,0,0,0,0.150093,-0.155234801451323,ответная передача
0.4773908,0,NaN,NaN,NaN,NaN,0,0,0,0,0.167751,-0.172179774357856,ответная передача
0.4907343,0,NaN,NaN,NaN,NaN,0,0,0,0,0.18639,-0.189980379605348,ответная передача
0.5010292,1515,1000,1000,1000,1000,0,0,0,0,0.20601,-0.208635187262737,ответная передача
0.5140286,0,NaN,NaN,NaN,NaN,0,0,0,0,0.226611,-0.228143040499393,ответная передача
0.5259528,0,NaN,NaN,NaN,NaN,0,0,0,0,0.248193,-0.248503047271849,ответная передача
0.5379966,0,NaN,NaN,NaN,NaN,0,0,0,0,0.270756,-0.269714571866892,ответная передача
0.5454796,1516,1000,1000,1000,1000,0,0,0,0,0.2943,-0.29177722632104,ответная передача
0.5587839,0,NaN,NaN,NaN,NaN,0,0,0,0,0.318825,-0.314690861735917,ответная передача
0.571072,0,NaN,NaN,NaN,NaN,0,0,0,0,0.344331,-0.338455559508448,ответная передача
0.5831103,0,NaN,NaN,NaN,NaN,0,0,0,0,0.370818,-0.363071622494258,ответная передача
0.5932117,1517,1000,1000,1000,1000,0,0,0,0,0.398286,-0.388539566122054,ответная передача
0.6075481,0,NaN,NaN,NaN,NaN,0,0,0,0,0.426735,-0.414860109476205,ответная передача
0.6218859,0,NaN,NaN,NaN,NaN,0,0,0,0,0.456165,-0.442034166364129,ответная передача
0.6259034,1518,1000,1000,1000,1000,0,0,0,0,0.486576,-0.470062836384487,ответная передача
0.6383354,0,NaN,NaN,NaN,NaN,0,0,0,0,0.517968,-0.498947396011604,ответная передача
0.6514674,0,NaN,NaN,NaN,NaN,0,0,0,0,0.550341,-0.528689289710894,ответная передача
0.6636722,0,NaN,NaN,NaN,NaN,0,0,0,0,0.583695,-0.559290121099477,ответная передача
0.6695164,1519,1000,1000,1000,1000,0,0,0,0,0.61803,-0.590751644165568,ответная передача
0.6824231,0,NaN,NaN,NaN,NaN,0,0,0,0,0.653346,-0.623075754559565,ответная передача
0.6950083,0,NaN,NaN,NaN,NaN,0,0,0,0,0.689643,-0.656264480969206,ответная передача
0.7049102,1520,1000,1000,1000,1000,0,0,0,0,0.726921,-0.690319976590504,ответная передача
0.71851,0,NaN,NaN,NaN,NaN,0,0,0,0,0.76518,-0.725244510705594,ответная передача
0.7315356,0,NaN,NaN,NaN,NaN,0,0,0,0,0.80442,-0.761040460377998,ответная передача
0.742429,1521,1000,1000,1000,1000,0,0,0,0,0.844641,-0.797710302275239,ответная передача
0.7555313,0,NaN,NaN,NaN,NaN,0,0,0,0,0.885843,-0.835256604628109,ответная передача
0.7690274,0,NaN,NaN,NaN,NaN,0,0,0,0,0.928026,-0.873682019335337,ответная передача
0.778806,1522,1000,1000,1000,1000,0,0,0,0,0.97119,-0.912989274221809,ответная передача
0.792079,0,NaN,NaN,NaN,NaN,0,0,0,0,1.015335,-0.953181165457912,ответная передача
0.8046061,0,NaN,NaN,NaN,NaN,0,0,0,0,1.060461,-0.994260550147029,ответная передача
0.8131009,1523,1000,1000,1000,1000,0,0,0,0,1.106568,-1.03623033908763,ответная передача
0.8262344,0,NaN,NaN,NaN,NaN,0,0,0,0,1.153656,-1.07909348971589,ответная передача
0.8399098,0,NaN,NaN,NaN,NaN,0,0,0,0,1.201725,-1.1228529992342,ответная передача
0.8468277,1524,1000,1000,1000,1000,0,0,0,0,1.250775,-1.16751189793042,ответная передача
0.8613427,0,NaN,NaN,NaN,NaN,0,0,0,0,1.300806,-1.21307324269225,ответная передача
0.8746702,0,NaN,NaN,NaN,NaN,0,0,0,0,1.351818,-1.2595401107205,ответная передача
0.8873008,0,NaN,NaN,NaN,NaN,0,0,0,0,1.403811,-1.30691559344468,ответная передача
0.8998092,0,NaN,NaN,NaN,NaN,0,0,0,0,1.456785,-1.35520279064371,ответная передача
0.9124331,0,NaN,NaN,NaN,NaN,0,0,0,0,1.51074,-1.40440480477429,ответная передача
0.9217839,1525,1000,1000,1000,1000,0,0,0,0,1.565676,-1.45452473550864,ответная передача
0.9352974,0,NaN,NaN,NaN,NaN,0,0,0,0,1.621593,-1.5055656744835,ответная передача
0.9494505,0,NaN,NaN,NaN,NaN,0,0,0,0,1.678491,-1.55753070026117,ответная передача
0.9553932,1526,1000,1000,1000,1000,0,0,0,0,1.73637,-1.61042287350342,ответная передача
0.9689447,0,NaN,NaN,NaN,NaN,0,0,0,0,1.79523,-1.66424523235862,ответная передача
0.9822381,0,NaN,NaN,NaN,NaN,0,0,0,0,1.855071,-1.71900078806194,ответная передача
0.9950254,0,NaN,NaN,NaN,NaN,0,0,0,0,1.915893,-1.77469252074813,ответная передача
1.0008845,1527,1000,1000,1000,1000,0,0,0,0,1.977696,-1.83132337547624,ответная передача
1.0157156,0,NaN,NaN,NaN,NaN,0,0,0,0,2.04048,-1.88889625846499,ответная передача
1.0285646,0,NaN,NaN,NaN,NaN,0,0,0,0,2.104245,-1.94741403353746,ответная передача
1.0343097,1528,1000,1000,1000,1000,0,0,0,0,2.168991,-2.00687951877324,ответная передача
1.048791,0,NaN,NaN,NaN,NaN,0,0,0,0,2.234718,-2.06729548336608,ответная передача
1.0614869,0,NaN,NaN,NaN,NaN,0,0,0,0,2.301426,-2.12866464468463,ответная передача
1.0685186,1529,1000,1000,1000,1000,0,0,0,0,2.369115,-2.19098966553378,ответная передача
1.0817406,0,NaN,NaN,NaN,NaN,0,0,0,0,2.437785,-2.25427315161363,ответная передача
1.0937478,0,NaN,NaN,NaN,NaN,0,0,0,0,2.507436,-2.31851764917311,ответная передача
1.1071592,0,NaN,NaN,NaN,NaN,0,0,0,0,2.578068,-2.38372564285497,ответная передача
1.1213567,0,NaN,NaN,NaN,NaN,0,0,0,0,2.649681,-2.44989955372855,ответная передача
1.1337837,0,NaN,NaN,NaN,NaN,0,0,0,0,2.722275,-2.51704173750671,ответная передача
1.1427648,1530,1000,1000,1000,1000,0,0,0,0,2.79585,-2.58515448294299,ответная передача
1.1565941,0,NaN,NaN,NaN,NaN,0,0,0,0,2.870406,-2.65424001040507,ответная передача
1.170156,0,NaN,NaN,NaN,NaN,0,0,0,0,2.945943,-2.7243004706202,ответная передача
1.1761822,1531,1000,1000,1000,1000,0,0,0,0,3.022461,-2.79533794358837,ответная передача
1.1899853,0,NaN,NaN,NaN,NaN,0,0,0,0,3.09996,-2.86735443765875,ответная передача
1.2027288,0,NaN,NaN,NaN,NaN,0,0,0,0,3.17844,-2.94035188876476,ответная передача
1.2153839,0,NaN,NaN,NaN,NaN,0,0,0,0,3.257901,-3.01433215981322,ответная передача
1.2177847,1532,1000,1000,1000,1000,0,0,0,0,3.338343,-3.08929704022273,ответная передача
1.2306399,0,NaN,NaN,NaN,NaN,0,0,0,0,3.419766,-3.16524824560647,ответная передача
1.243668,0,NaN,NaN,NaN,NaN,0,0,0,0,3.50217,-3.24218741759451,ответная передача
1.251093,1533,1000,1000,1000,1000,0,0,0,0,3.585555,-3.32011612379069,ответная передача
1.2647691,0,NaN,NaN,NaN,NaN,0,0,0,0,3.669921,-3.39903585785898,ответная передача
1.2783505,0,NaN,NaN,NaN,NaN,0,0,0,0,3.755268,-3.47894803973448,ответная передача
1.2840533,1534,1000,1000,1000,1000,0,0,0,0,3.841596,-3.55985401595369,ответная передача
1.2971156,0,NaN,NaN,NaN,NaN,0,0,0,0,3.928905,-3.6417550600993,ответная передача
1.3105143,0,NaN,NaN,NaN,NaN,0,0,0,0,4.017195,-3.72465237335412,ответная передача
1.3239374,0,NaN,NaN,NaN,NaN,0,0,0,0,4.106466,-3.80854708515928,ответная передача
1.3296562,1535,1000,1000,1000,1000,0,0,0,0,4.196718,-3.89344025397153,ответная передача
1.3440318,0,NaN,NaN,NaN,NaN,0,0,0,0,4.287951,-3.97933286811456,ответная передача
1.3574561,0,NaN,NaN,NaN,NaN,0,0,0,0,4.380165,-4.06622584671945,ответная передача
1.3628908,1536,1000,1000,1000,1000,0,0,0,0,4.47336,-4.15412004074908,ответная передача
1.3760759,0,NaN,NaN,NaN,NaN,0,0,0,0,4.567536,-4.24301623410175,ответная передача
1.3899855,0,NaN,NaN,NaN,NaN,0,0,0,0,4.662693,-4.33291514478889,ответная передача
1.396277,1537,1000,1000,1000,1000,0,0,0,0,4.758831,-4.42381742618228,ответная передача
1.4093919,0,NaN,NaN,NaN,NaN,0,0,0,0,4.85595,-4.51572366832582,ответная передача
1.4225822,0,NaN,NaN,NaN,NaN,0,0,0,0,4.95405,-4.60863439930715,ответная передача
1.4366612,0,NaN,NaN,NaN,NaN,0,0,0,0,5.053131,-4.70255008668463,ответная передача
1.450436,0,NaN,NaN,NaN,NaN,0,0,0,0,5.153193,-4.79747113896494,ответная передача
1.4632406,0,NaN,NaN,NaN,NaN,0,0,0,0,5.254236,-4.89339790712701,ответная передача
1.471998,1538,1000,1000,1000,1000,0,0,0,0,5.35626,-4.99033068618777,ответная передача
1.4851222,0,NaN,NaN,NaN,NaN,0,0,0,0,5.459265,-5.08826971680546,ответная передача
1.4990434,0,NaN,NaN,NaN,NaN,0,0,0,0,5.563251,-5.18721518691639,ответная передача
1.5092386,1539,1000,1000,1000,1000,0,0,0,0,5.668218,-5.28716723340094,ответная передача
1.5217774,0,NaN,NaN,NaN,NaN,0,0,0,0,5.774166,-5.38812594377491,ответная передача
1.5345394,0,NaN,NaN,NaN,NaN,0,0,0,0,5.881095,-5.49009135790232,ответная передача
1.5449226,1540,1000,1000,1000,1000,0,0,0,0,5.989005,-5.59306346972583,ответная передача
1.559353,0,NaN,NaN,NaN,NaN,0,0,0,0,6.097896,-5.69704222901119,ответная передача
1.5716624,0,NaN,NaN,NaN,NaN,0,0,0,0,6.207768,-5.8020275431022,ответная передача
1.5845495,0,NaN,NaN,NaN,NaN,0,0,0,0,6.318621,-5.90801927868266,ответная передача
1.592017,1541,1000,1000,1000,1000,0,0,0,0,6.430455,-6.01501726354204,ответная передача
1.6050829,0,NaN,NaN,NaN,NaN,0,0,0,0,6.54327,-6.12302128834172,ответная передача
1.6184399,0,NaN,NaN,NaN,NaN,0,0,0,0,6.657066,-6.23203110837872,ответная передача
1.6322656,0,NaN,NaN,NaN,NaN,0,0,0,0,6.771843,-6.34204644534384,ответная передача
1.640112,1542,1000,1000,1000,1000,0,0,0,0,6.887601,-6.4530669890716,ответная передача
1.6533337,0,NaN,NaN,NaN,NaN,0,0,0,0,7.00434,-6.56509239927909,ответная передача
1.6661265,0,NaN,NaN,NaN,NaN,0,0,0,0,7.12206,-6.67812230729119,ответная передача
1.6756019,1543,1000,1000,1000,1000,0,0,0,0,7.240761,-6.79215631774975,ответная передача
1.6882693,0,NaN,NaN,NaN,NaN,0,0,0,0,7.360443,-6.90719401030432,ответная передача
1.7015974,0,NaN,NaN,NaN,NaN,0,0,0,0,7.481106,-7.02323494128223,ответная передача
1.7096141,1544,1000,1000,1000,1000,0,0,0,0,7.60275,-7.14027864533588,ответная передача
1.7227644,0,NaN,NaN,NaN,NaN,0,0,0,0,7.725375,-7.25832463706532,ответная передача
1.7373853,0,NaN,NaN,NaN,NaN,0,0,0,0,7.848981,-7.37737241261421,ответная передача
1.7439469,1545,1000,1000,1000,1000,0,0,0,0,7.973568,-7.49742145123737,ответная передача
1.7576539,0,NaN,NaN,NaN,NaN,0,0,0,0,8.099136,-7.61847121683839,ответная передача
1.7699516,0,NaN,NaN,NaN,NaN,0,0,0,0,8.225685,-7.74052115947561,ответная передача
1.7797645,1546,1000,1000,1000,1000,0,0,0,0,8.353215,-7.86357071683528,ответная передача
1.7933426,0,NaN,NaN,NaN,NaN,0,0,0,0,8.481726,-7.98761931567036,ответная передача
1.8067113,0,NaN,NaN,NaN,NaN,0,0,0,0,8.611218,-8.11266637320394,ответная передача
1.8135667,1547,1000,1000,1000,1000,0,0,0,0,8.741691,-8.23871129849617,ответная передача
1.8270311,0,NaN,NaN,NaN,NaN,0,0,0,0,8.873145,-8.36575349377355,ответная передача
1.8390794,0,NaN,NaN,NaN,NaN,0,0,0,0,9.00558,-8.49379235572002,ответная передача
1.8471866,1548,1000,1000,1000,1000,0,0,0,0,9.138996,-8.62282727672871,ответная передача
1.8597065,0,NaN,NaN,NaN,NaN,0,0,0,0,9.273393,-8.75285764611392,ответная передача
1.8720095,0,NaN,NaN,NaN,NaN,0,0,0,0,9.408771,-8.88388285128266,ответная передача
1.8798375,1549,1000,1000,1000,1000,0,0,0,0,9.54513,-9.01590227886522,ответная передача
1.8940814,0,NaN,NaN,NaN,NaN,0,0,0,0,9.68247,-9.14891531580438,ответная передача
1.9075011,0,NaN,NaN,NaN,NaN,0,0,0,0,9.820791,-9.282921350403,ответная передача
1.9132732,1550,1000,1000,1000,1000,0,0,0,0,9.960093,-9.41791977332968,ответная передача
1.926114,0,NaN,NaN,NaN,NaN,0,0,0,0,10.100376,-9.55390997858234,ответная передача
1.9402341,0,NaN,NaN,NaN,NaN,0,0,0,0,10.24164,-9.69089136440967,ответная передача
1.9481823,1551,1000,1000,1000,1000,0,0,0,0,10.383885,-9.82886333419046,ответная передача
1.9612399,0,NaN,NaN,NaN,NaN,0,0,0,0,10.527111,-9.96782529727085,ответная передача
1.9748904,0,NaN,NaN,NaN,NaN,0,0,0,0,10.671318,-10.1077766697596,ответная передача
1.9837243,1552,1000,1000,1000,1000,0,0,0,0,10.816506,-10.2487168752819,ответная передача
1.9980987,0,NaN,NaN,NaN,NaN,0,0,0,0,10.962675,-10.3906453456912,ответная передача
2.0104305,0,NaN,NaN,NaN,NaN,0,0,0,0,11.109825,-10.5335615217404,ответная передача
2.0177689,1553,1000,1000,1000,1000,0,0,0,0,11.257956,-10.6774648537125,ответная передача
2.0308491,0,NaN,NaN,NaN,NaN,0,0,0,0,11.407068,-10.82235480201,ответная передача
2.0437685,0,NaN,NaN,NaN,NaN,0,0,0,0,11.557161,-10.968230837706,ответная передача
2.0511915,1554,1000,1000,1000,1000,0,0,0,0,11.708235,-11.1150924430546,ответная передача
2.0658016,0,NaN,NaN,NaN,NaN,0,0,0,0,11.86029,-11.2629391119636,ответная передача
2.0787142,0,NaN,NaN,NaN,NaN,0,0,0,0,12.013326,-11.4117703504291,ответная передача
2.0931954,0,NaN,NaN,NaN,NaN,0,0,0,0,12.167343,-11.5615856769326,ответная передача
2.1069523,0,NaN,NaN,NaN,NaN,0,0,0,0,12.322341,-11.7123846228016,ответная передача
2.1191221,0,NaN,NaN,NaN,NaN,0,0,0,0,12.47832,-11.8641667325344,ответная передача
2.1295345,1555,1000,1000,1000,1000,0,0,0,0,12.63528,-12.0169315640899,ответная передача
2.1422979,0,NaN,NaN,NaN,NaN,0,0,0,0,12.793221,-12.1706786891431,ответная передача
2.1544606,0,NaN,NaN,NaN,NaN,0,0,0,0,12.952143,-12.3254076933074,ответная передача
2.1627883,1556,1000,1000,1000,1000,0,0,0,0,13.112046,-12.4811181763245,ответная передача
2.1763307,0,NaN,NaN,NaN,NaN,0,0,0,0,13.27293,-12.6378097522221,ответная передача
2.1897698,0,NaN,NaN,NaN,NaN,0,0,0,0,13.434795,-12.795482049442,ответная передача
2.2033853,0,NaN,NaN,NaN,NaN,0,0,0,0,13.597641,-12.9541347109374,ответная передача
2.2156645,0,NaN,NaN,NaN,NaN,0,0,0,0,13.761468,-13.1137673942423,ответная передача
2.2299882,0,NaN,NaN,NaN,NaN,0,0,0,0,13.926276,-13.2743797715124,ответная передача
2.2388187,1557,1000,1000,1000,1000,0,0,0,0,14.092065,-13.4359715295395,ответная передача
2.2535032,0,NaN,NaN,NaN,NaN,0,0,0,0,14.258835,-13.5985423697405,ответная передача
2.2670308,0,NaN,NaN,NaN,NaN,0,0,0,0,14.426586,-13.7620920081206,ответная передача
2.2721733,1558,1000,1000,1000,1000,0,0,0,0,14.595318,-13.9266201752134,ответная передача
2.2855834,0,NaN,NaN,NaN,NaN,0,0,0,0,14.765031,-14.0921266159981,ответная передача
2.2983985,0,NaN,NaN,NaN,NaN,0,0,0,0,14.935725,-14.2586110897942,ответная передача
2.3107375,0,NaN,NaN,NaN,NaN,0,0,0,0,15.1074,-14.4260733701367,ответная передача
2.3128554,1559,1000,1000,1000,1000,0,0,0,0,15.280056,-14.5945132446298,ответная передача
2.3276862,0,NaN,NaN,NaN,NaN,0,0,0,0,15.453693,-14.7639305147834,ответная передача
2.3397044,0,NaN,NaN,NaN,NaN,0,0,0,0,15.628311,-14.9343249958304,ответная передача
2.3461352,1560,1000,1000,1000,1000,0,0,0,0,15.80391,-15.1056965165282,ответная передача
2.3591999,0,NaN,NaN,NaN,NaN,0,0,0,0,15.98049,-15.278044918944,ответная передача
2.3734498,0,NaN,NaN,NaN,NaN,0,0,0,0,16.158051,-15.4513700582246,ответная передача
2.3803776,1561,1000,1000,1000,1000,0,0,0,0,16.336593,-15.6256718023534,ответная передача
2.3951435,0,NaN,NaN,NaN,NaN,0,0,0,0,16.516116,-15.8009500318934,ответная передача
2.4084881,0,NaN,NaN,NaN,NaN,0,0,0,0,16.69662,-15.9772046397188,ответная передача
2.4198556,1562,1000,1000,1000,1000,0,0,0,0,16.878105,-16.1544355307353,ответная передача
2.4328051,0,NaN,NaN,NaN,NaN,0,0,0,0,17.060571,-16.33264262159,ответная передача
2.4450669,0,NaN,NaN,NaN,NaN,0,0,0,0,17.244018,-16.5118258403718,ответная передача
2.4552528,1563,1000,1000,1000,1000,0,0,0,0,17.428446,-16.6919851263043,ответная передача
2.4678973,0,NaN,NaN,NaN,NaN,0,0,0,0,17.613855,-16.8731204294297,ответная передача
2.4802644,0,NaN,NaN,NaN,NaN,0,0,0,0,17.800245,-17.0552317102871,ответная передача
2.4927673,1564,1000,1000,1000,1000,0,0,0,0,17.987616,-17.2383189395839,ответная передача
2.5057309,0,NaN,NaN,NaN,NaN,0,0,0,0,18.175968,-17.4223820978628,ответная передача
2.519357,0,NaN,NaN,NaN,NaN,0,0,0,0,18.365301,-17.6074211751641,ответная передача
2.5291205,1565,1000,1000,1000,1000,0,0,0,0,18.555615,-17.7934361706837,ответная передача
2.5427296,0,NaN,NaN,NaN,NaN,0,0,0,0,18.74691,-17.9804270924296,ответная передача
2.5564051,0,NaN,NaN,NaN,NaN,0,0,0,0,18.939186,-18.1683939568747,ответная передача
2.5629938,1566,1000,1000,1000,1000,0,0,0,0,19.132443,-18.3573367886088,ответная передача
2.5759852,0,NaN,NaN,NaN,NaN,0,0,0,0,19.326681,-18.5472556199899,ответная передача
2.5890622,0,NaN,NaN,NaN,NaN,0,0,0,0,19.5219,-18.7381504907948,ответная передача
2.596688,1567,1000,1000,1000,1000,0,0,0,0,19.7181,-18.9300214478699,ответная передача
2.6098374,0,NaN,NaN,NaN,NaN,0,0,0,0,19.915281,-19.122868544784,ответная передача
2.6235928,0,NaN,NaN,NaN,NaN,0,0,0,0,20.113443,-19.3166918414812,ответная передача
2.6370753,0,NaN,NaN,NaN,NaN,0,0,0,0,20.312586,-19.511491403937,ответная передача
2.6422112,1568,1000,1000,1000,1000,0,0,0,0,20.51271,-19.7072673038166,ответная передача
2.6552375,0,NaN,NaN,NaN,NaN,0,0,0,0,20.713815,-19.9040196181356,ответная передача
2.6679618,0,NaN,NaN,NaN,NaN,0,0,0,0,20.915901,-20.1017484289259,ответная передача
2.6759485,1569,1000,1000,1000,1000,0,0,0,0,21.118968,-20.3004538229035,ответная передача
2.6887337,0,NaN,NaN,NaN,NaN,0,0,0,0,21.323016,-20.5001358911425,ответная передача
2.7023207,0,NaN,NaN,NaN,NaN,0,0,0,0,21.528045,-20.700794728753,ответная передача
2.7097096,1570,1000,1000,1000,1000,0,0,0,0,21.734055,-20.902430434564,ответная передача
2.7239917,0,NaN,NaN,NaN,NaN,0,0,0,0,21.941046,-21.1050431108126,ответная передача
2.7384182,0,NaN,NaN,NaN,NaN,0,0,0,0,22.149018,-21.3086328628386,ответная передача
2.7505311,1571,1000,1000,1000,1000,0,0,0,0,22.357971,-21.5131997987851,ответная передача
2.7635799,0,NaN,NaN,NaN,NaN,0,0,0,0,22.567905,-21.718744029306,ответная передача
2.7759812,0,NaN,NaN,NaN,NaN,0,0,0,0,22.77882,-21.9252656672798,ответная передача
2.7840927,1572,1000,1000,1000,1000,0,0,0,0,22.990716,-22.1327648275306,ответная передача
2.7979531,0,NaN,NaN,NaN,NaN,0,0,0,0,23.203593,-22.3412416265564,ответная передача
2.8114863,0,NaN,NaN,NaN,NaN,0,0,0,0,23.417451,-22.5506961822642,ответная передача
2.8215589,1573,1000,1000,1000,1000,0,0,0,0,23.63229,-22.7611286137136,ответная передача
2.8356769,0,NaN,NaN,NaN,NaN,0,0,0,0,23.84811,-22.972539040867,ответная передача
2.8490996,0,NaN,NaN,NaN,NaN,0,0,0,0,24.064911,-23.1849275843484,ответная передача
2.8589331,1574,1000,1000,1000,1000,0,0,0,0,24.282693,-23.3982943652102,ответная передача
2.8719668,0,NaN,NaN,NaN,NaN,0,0,0,0,24.501456,-23.6126395047076,ответная передача
2.883962,0,NaN,NaN,NaN,NaN,0,0,0,0,24.7212,-23.8279631240815,ответная передача
2.8926201,1575,1000,1000,1000,1000,0,0,0,0,24.941925,-24.0442653443493,ответная передача
2.9065141,0,NaN,NaN,NaN,NaN,0,0,0,0,25.163631,-24.2615462861049,ответная передача
2.9196118,0,NaN,NaN,NaN,NaN,0,0,0,0,25.386318,-24.4798060693253,ответная передача
2.9259537,1576,1000,1000,1000,1000,0,0,0,0,25.609986,-24.6990448131875,ответная передача
2.9403289,0,NaN,NaN,NaN,NaN,0,0,0,0,25.834635,-24.9192626358924,ответная передача
2.9537202,0,NaN,NaN,NaN,NaN,0,0,0,0,26.060265,-25.140459654497,ответная передача
2.9658218,1577,1000,1000,1000,1000,0,0,0,0,26.286876,-25.3626359847562,ответная передача
2.9790965,0,NaN,NaN,NaN,NaN,0,0,0,0,26.514468,-25.5857917409711,ответная передача
2.9915996,0,NaN,NaN,NaN,NaN,0,0,0,0,26.743041,-25.809927035847,ответная передача
3.0007814,1578,1000,1000,1000,1000,0,0,0,0,26.972595,-26.0350419803584,ответная передача
3.0147346,0,NaN,NaN,NaN,NaN,0,0,0,0,27.20313,-26.261136683623,ответная передача
3.0270236,0,NaN,NaN,NaN,NaN,0,0,0,0,27.434646,-26.488211252783,ответная передача
3.0342599,1579,1000,1000,1000,1000,0,0,0,0,27.667143,-26.7162657928947,ответная передача
3.0480176,0,NaN,NaN,NaN,NaN,0,0,0,0,27.900621,-26.9453004068257,ответная передача
3.0613548,0,NaN,NaN,NaN,NaN,0,0,0,0,28.13508,-27.1753151951597,ответная передача
3.0743017,0,NaN,NaN,NaN,NaN,0,0,0,0,28.37052,-27.4063102561089,ответная передача
3.0789072,1580,1000,1000,1000,1000,0,0,0,0,28.606941,-27.6382856854342,ответная передача
3.0922805,0,NaN,NaN,NaN,NaN,0,0,0,0,28.844343,-27.8712415763717,ответная передача
3.1048009,0,NaN,NaN,NaN,NaN,0,0,0,0,29.082726,-28.1051780195674,ответная передача
3.116889,0,NaN,NaN,NaN,NaN,0,0,0,0,29.32209,-28.3400951030182,ответная передача
3.1257697,1581,1000,1000,1000,1000,0,0,0,0,29.562435,-28.5759929120199,ответная передача
3.1383983,0,NaN,NaN,NaN,NaN,0,0,0,0,29.803761,-28.8128715291217,ответная передача
3.1505189,0,NaN,NaN,NaN,NaN,0,0,0,0,30.046068,-29.0507310340875,ответная передача
3.1596026,1582,1000,1000,1000,1000,0,0,0,0,30.289356,-29.2895715038628,ответная передача
3.1731321,0,NaN,NaN,NaN,NaN,0,0,0,0,30.533625,-29.5293930125488,ответная передача
3.1860059,0,NaN,NaN,NaN,NaN,0,0,0,0,30.778875,-29.7701956313811,ответная передача
3.1985243,0,NaN,NaN,NaN,NaN,0,0,0,0,31.025106,-30.0119794287152,ответная передача
3.2110661,0,NaN,NaN,NaN,NaN,0,0,0,0,31.272318,-30.2547444700172,ответная передача
3.2239777,0,NaN,NaN,NaN,NaN,0,0,0,0,31.520511,-30.4984908178594,ответная передача
3.2364175,0,NaN,NaN,NaN,NaN,0,0,0,0,31.769685,-30.7432185319219,ответная передача
3.249307,0,NaN,NaN,NaN,NaN,0,0,0,0,32.01984,-30.9889276689982,ответная передача
3.2613957,1582,1000,1000,1000,1000,0,0,0,0,32.270976,-31.2356182830065,ответная передача
3.2714782,1583,1000,1000,1000,1000,0,0,0,0,32.523093,-31.4832904250047,ответная передача
3.284215,0,NaN,NaN,NaN,NaN,0,0,0,0,32.776191,-31.7319441432107,ответная передача
3.2966707,0,NaN,NaN,NaN,NaN,0,0,0,0,33.03027,-31.9815794830258,ответная передача
3.3046372,1584,1000,1000,1000,1000,0,0,0,0,33.28533,-32.2321964870628,ответная передача
3.3175517,0,NaN,NaN,NaN,NaN,0,0,0,0,33.541371,-32.4837951951777,ответная передача
3.3299873,0,NaN,NaN,NaN,NaN,0,0,0,0,33.798393,-32.736375644505,ответная передача
3.338643,1585,1000,1000,1000,1000,0,0,0,0,34.056396,-32.9899378694959,ответная передача
3.3512494,0,NaN,NaN,NaN,NaN,0,0,0,0,34.31538,-33.2444819019607,ответная передача
3.3636582,0,NaN,NaN,NaN,NaN,0,0,0,0,34.575345,-33.500007771113,ответная передача
3.3719295,1586,1000,1000,1000,1000,0,0,0,0,34.836291,-33.7565155036177,ответная передача
3.3845009,0,NaN,NaN,NaN,NaN,0,0,0,0,35.098218,-34.0140051236407,ответная передача
3.3981602,0,NaN,NaN,NaN,NaN,0,0,0,0,35.361126,-34.272476652902,ответная передача
3.4051425,1587,1000,1000,1000,1000,0,0,0,0,35.625015,-34.5319301107302,ответная передача
3.4183344,0,NaN,NaN,NaN,NaN,0,0,0,0,35.889885,-34.7923655141194,ответная передача
3.4303959,0,NaN,NaN,NaN,NaN,0,0,0,0,36.155736,-35.0537828777883,ответная передача
