time_s,altitude_m,est_altitude_m,roll_rad,pitch_rad,yaw_rad,yaw_rate_radps,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,exchange_status
15.0397315,-833.414436000009,-827.76603917902,0,0,0,0,1520,1000,1000,1000,1000,0,0,0,0,ответная передача
15.0527585,-834.693660000009,-829.040857762354,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.0655811,-835.973865000009,-830.316657345687,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.0729179,-837.255051000009,-831.59343792902,0,0,0,0,1521,1000,1000,1000,1000,0,0,0,0,ответная передача
15.0858215,-838.537218000009,-832.871199512354,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.0982385,-839.820366000009,-834.149942095687,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.1098536,-841.104495000009,-835.42966567902,0,0,0,0,1522,1000,1000,1000,1000,0,0,0,0,ответная передача
15.1229234,-842.389605000009,-836.710370262354,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.135396,-843.675696000009,-837.992055845687,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.1430544,-844.962768000009,-839.27472242902,0,0,0,0,1523,1000,1000,1000,1000,0,0,0,0,ответная передача
15.1567472,-846.250821000009,-840.558370012354,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.169258,-847.539855000009,-841.842998595687,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.1775037,-848.829870000009,-843.12860817902,0,0,0,0,1524,1000,1000,1000,1000,0,0,0,0,ответная передача
15.1904722,-850.120866000009,-844.415198762354,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.2028765,-851.412843000009,-845.702770345687,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.2153059,-852.705801000009,-846.99132292902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.2226152,-853.999740000009,-848.280856512354,0,0,0,0,1525,1000,1000,1000,1000,0,0,0,0,ответная передача
15.236137,-855.294660000009,-849.571371095687,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.2486967,-856.590561000009,-850.86286667902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.2563058,-857.887443000009,-852.155343262354,0,0,0,0,1526,1000,1000,1000,1000,0,0,0,0,ответная передача
15.2707777,-859.185306000009,-853.448800845687,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.2832039,-860.484150000009,-854.743239429021,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.2901568,-861.783975000009,-856.038659012354,0,0,0,0,1527,1000,1000,1000,1000,0,0,0,0,ответная передача
15.3035254,-863.084781000009,-857.335059595687,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.3161462,-864.386568000009,-858.632441179021,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.3286824,-865.689336000009,-859.930803762354,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.3419867,-866.99308500001,-861.230147345688,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.355978,-868.29781500001,-862.530471929021,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.3638688,-869.60352600001,-863.831777512354,0,0,0,0,1528,1000,1000,1000,1000,0,0,0,0,ответная передача
15.3772983,-870.91021800001,-865.134064095688,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.3897853,-872.21789100001,-866.437331679021,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.398717,-873.52654500001,-867.741580262354,0,0,0,0,1529,1000,1000,1000,1000,0,0,0,0,ответная передача
15.4119653,-874.83618000001,-869.046809845688,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.4242409,-876.14679600001,-870.353020429021,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.4370415,-877.45839300001,-871.660212012354,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.4501385,-878.77097100001,-872.968384595688,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.4626109,-880.08453000001,-874.277538179021,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.4751324,-881.39907000001,-875.587672762355,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.4780171,-882.71459100001,-876.898788345688,0,0,0,0,1530,1000,1000,1000,1000,0,0,0,0,ответная передача
15.4911551,-884.03109300001,-878.210884929021,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.5036039,-885.34857600001,-879.523962512355,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.5162654,-886.66704000001,-880.838021095688,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.5295591,-887.98648500001,-882.153060679022,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.5418911,-889.30691100001,-883.469081262355,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.5518869,-890.62831800001,-884.786082845688,0,0,0,0,1531,1000,1000,1000,1000,0,0,0,0,ответная передача
15.5651206,-891.95070600001,-886.104065429022,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.5774552,-893.27407500001,-887.423029012355,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.586432,-894.59842500001,-888.742973595688,0,0,0,0,1532,1000,1000,1000,1000,0,0,0,0,ответная передача
15.5998416,-895.92375600001,-890.063899179022,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.6123097,-897.25006800001,-891.385805762355,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.6222179,-898.57736100001,-892.708693345689,0,0,0,0,1533,1000,1000,1000,1000,0,0,0,0,ответная передача
15.6350906,-899.90563500001,-894.032561929022,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.647709,-901.23489000001,-895.357411512355,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.656348,-902.56512600001,-896.683242095689,0,0,0,0,1534,1000,1000,1000,1000,0,0,0,0,ответная передача
15.6693292,-903.89634300001,-898.010053679022,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.6816774,-905.22854100001,-899.337846262355,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.6906019,-906.56172000001,-900.666619845689,0,0,0,0,1535,1000,1000,1000,1000,0,0,0,0,ответная передача
15.7035043,-907.89588000001,-901.996374429022,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.7157203,-909.23102100001,-903.327110012356,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.7267043,-910.56714300001,-904.658826595689,0,0,0,0,1536,1000,1000,1000,1000,0,0,0,0,ответная передача
15.7398777,-911.90424600001,-905.991524179022,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.7522315,-913.24233000001,-907.325202762356,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.7643263,-914.58139500001,-908.659862345689,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.7665656,-915.92144100001,-909.995502929022,0,0,0,0,1537,1000,1000,1000,1000,0,0,0,0,ответная передача
15.7800092,-917.26246800001,-911.332124512356,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.7925162,-918.60447600001,-912.669727095689,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.8015768,-919.94746500001,-914.008310679022,0,0,0,0,1538,1000,1000,1000,1000,0,0,0,0,ответная передача
15.815314,-921.29143500001,-915.347875262356,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.8277954,-922.63638600001,-916.688420845689,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.8360026,-923.98231800001,-918.029947429023,0,0,0,0,1539,1000,1000,1000,1000,0,0,0,0,ответная передача
15.8493571,-925.32923100001,-919.372455012356,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.8623445,-926.67712500001,-920.715943595689,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.8752801,-928.02600000001,-922.060413179023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.888908,-929.37585600001,-923.405863762356,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.9016556,-930.72669300001,-924.752295345689,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.9101343,-932.07851100001,-926.099707929023,0,0,0,0,1540,1000,1000,1000,1000,0,0,0,0,ответная передача
15.9244149,-933.43131000001,-927.448101512356,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.9374363,-934.78509000001,-928.797476095689,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.9430477,-936.13985100001,-930.147831679023,0,0,0,0,1541,1000,1000,1000,1000,0,0,0,0,ответная передача
15.9562306,-937.49559300001,-931.499168262356,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.9691773,-938.85231600001,-932.851485845689,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.9815976,-940.21002000001,-934.204784429023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
15.9854889,-941.56870500001,-935.559064012356,0,0,0,0,1542,1000,1000,1000,1000,0,0,0,0,ответная передача
15.9985341,-942.92837100001,-936.91432459569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.011251,-944.28901800001,-938.270566179023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.0227501,-945.65064600001,-939.627788762356,0,0,0,0,1543,1000,1000,1000,1000,0,0,0,0,ответная передача
16.0369119,-947.01325500001,-940.98599234569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.0499928,-948.37684500001,-942.345176929023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.0557582,-949.74141600001,-943.705342512356,0,0,0,0,1544,1000,1000,1000,1000,0,0,0,0,ответная передача
16.0703952,-951.10696800001,-945.06648909569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.0827793,-952.47350100001,-946.428616679023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.0954664,-953.84101500001,-947.791725262357,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.1082125,-955.20951000001,-949.15581484569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.1209913,-956.57898600001,-950.520885429023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.1305458,-957.94944300001,-951.886937012357,0,0,0,0,1545,1000,1000,1000,1000,0,0,0,0,ответная передача
16.1436244,-959.32088100001,-953.25396959569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.1563452,-960.69330000001,-954.621983179023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.1656269,-962.066700000011,-955.990977762357,0,0,0,0,1546,1000,1000,1000,1000,0,0,0,0,ответная передача
16.1789073,-963.441081000011,-957.36095334569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.1918495,-964.816443000011,-958.731909929023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.2040874,-966.192786000011,-960.103847512357,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.2168034,-967.570110000011,-961.47676609569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.2301069,-968.948415000011,-962.850665679023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.2388766,-970.327701000011,-964.225546262357,0,0,0,0,1547,1000,1000,1000,1000,0,0,0,0,ответная передача
16.2518824,-971.707968000011,-965.60140784569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.264231,-973.089216000011,-966.978250429023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.2724357,-974.471445000011,-968.356074012357,0,0,0,0,1548,1000,1000,1000,1000,0,0,0,0,ответная передача
16.2861185,-975.854655000011,-969.73487859569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.2985628,-977.238846000011,-971.114664179024,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.3113025,-978.624018000011,-972.495430762357,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.3139681,-980.010171000011,-973.87717834569,0,0,0,0,1549,1000,1000,1000,1000,0,0,0,0,ответная передача
16.3281869,-981.397305000011,-975.259906929023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.3408665,-982.785420000011,-976.643616512357,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.351954,-984.174516000011,-978.02830709569,0,0,0,0,1550,1000,1000,1000,1000,0,0,0,0,ответная передача
16.3656829,-985.564593000011,-979.413978679023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.3782081,-986.955651000011,-980.800631262357,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.3859531,-988.347690000011,-982.18826484569,0,0,0,0,1551,1000,1000,1000,1000,0,0,0,0,ответная передача
16.3990556,-989.740710000011,-983.576879429023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.4118436,-991.134711000011,-984.966475012357,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.4245904,-992.529693000011,-986.35705159569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.4373668,-993.925656000011,-987.748609179023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.4498126,-995.322600000011,-989.141147762357,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.4624293,-996.720525000011,-990.53466734569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.4740188,-998.119431000011,-991.929167929023,0,0,0,0,1552,1000,1000,1000,1000,0,0,0,0,ответная передача
16.4873322,-999.519318000011,-993.324649512357,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.4998261,-1000.92018600001,-994.72111209569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.5126692,-1002.32203500001,-996.118555679023,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.5220673,-1003.72486500001,-997.516980262357,0,0,0,0,1553,1000,1000,1000,1000,0,0,0,0,ответная передача
16.5348504,-1005.12867600001,-998.91638584569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.5472182,-1006.53346800001,-1000.31677242902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.555844,-1007.93924100001,-1001.71814001236,0,0,0,0,1554,1000,1000,1000,1000,0,0,0,0,ответная передача
16.5693353,-1009.34599500001,-1003.12048859569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.581998,-1010.75373000001,-1004.52381817902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.5900178,-1012.16244600001,-1005.92812876236,0,0,0,0,1555,1000,1000,1000,1000,0,0,0,0,ответная передача
16.60329,-1013.57214300001,-1007.33342034569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.6157753,-1014.98282100001,-1008.73969292902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.6231961,-1016.39448000001,-1010.14694651236,0,0,0,0,1556,1000,1000,1000,1000,0,0,0,0,ответная передача
16.6361682,-1017.80712000001,-1011.55518109569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.6485555,-1019.22074100001,-1012.96439667902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.6564847,-1020.63534300001,-1014.37459326236,0,0,0,0,1557,1000,1000,1000,1000,0,0,0,0,ответная передача
16.6696454,-1022.05092600001,-1015.78577084569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.6819894,-1023.46749000001,-1017.19792942902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.6897511,-1024.88503500001,-1018.61106901236,0,0,0,0,1558,1000,1000,1000,1000,0,0,0,0,ответная передача
16.7028838,-1026.30356100001,-1020.02518959569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.7152355,-1027.72306800001,-1021.44029117902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.7276983,-1029.14355600001,-1022.85637376236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.7345728,-1030.56502500001,-1024.27343734569,0,0,0,0,1559,1000,1000,1000,1000,0,0,0,0,ответная передача
16.7484611,-1031.98747500001,-1025.69148192902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.760919,-1033.41090600001,-1027.11050751236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.7725412,-1034.83531800001,-1028.53051409569,0,0,0,0,1560,1000,1000,1000,1000,0,0,0,0,ответная передача
16.7865897,-1036.26071100001,-1029.95150167902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.7989472,-1037.68708500001,-1031.37347026236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.80583,-1039.11444000001,-1032.79641984569,0,0,0,0,1561,1000,1000,1000,1000,0,0,0,0,ответная передача
16.8191981,-1040.54277600001,-1034.22035042902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.8319649,-1041.97209300001,-1035.64526201236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.8392737,-1043.40239100001,-1037.07115459569,0,0,0,0,1562,1000,1000,1000,1000,0,0,0,0,ответная передача
16.8520794,-1044.83367000001,-1038.49802817902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.8647954,-1046.26593000001,-1039.92588276236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.8725323,-1047.69917100001,-1041.35471834569,0,0,0,0,1563,1000,1000,1000,1000,0,0,0,0,ответная передача
16.8858304,-1049.13339300001,-1042.78453492902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.8982397,-1050.56859600001,-1044.21533251236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.9065136,-1052.00478000001,-1045.64711109569,0,0,0,0,1564,1000,1000,1000,1000,0,0,0,0,ответная передача
16.9196054,-1053.44194500001,-1047.07987067902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.9320629,-1054.88009100001,-1048.51361126236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.9399536,-1056.31921800001,-1049.94833284569,0,0,0,0,1565,1000,1000,1000,1000,0,0,0,0,ответная передача
16.9532648,-1057.75932600001,-1051.38403542902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.967065,-1059.20041500001,-1052.82071901236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.9802774,-1060.64248500001,-1054.25838359569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
16.9876142,-1062.08553600001,-1055.69702917902,0,0,0,0,1566,1000,1000,1000,1000,0,0,0,0,ответная передача
17.0018871,-1063.52956800001,-1057.13665576236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.0142621,-1064.97458100001,-1058.57726334569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.0224899,-1066.42057500001,-1060.01885192902,0,0,0,0,1567,1000,1000,1000,1000,0,0,0,0,ответная передача
17.0354991,-1067.86755000001,-1061.46142151236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.0480228,-1069.31550600001,-1062.90497209569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.060408,-1070.76444300001,-1064.34950367902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.0630584,-1072.21436100001,-1065.79501626236,0,0,0,0,1568,1000,1000,1000,1000,0,0,0,0,ответная передача
17.0757469,-1073.66526000001,-1067.24150984569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.0879356,-1075.11714000001,-1068.68898442902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.0973702,-1076.57000100001,-1070.13744001236,0,0,0,0,1569,1000,1000,1000,1000,0,0,0,0,ответная передача
17.1108258,-1078.02384300001,-1071.58687659569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.1234259,-1079.47866600001,-1073.03729417902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.1312786,-1080.93447000001,-1074.48869276236,0,0,0,0,1570,1000,1000,1000,1000,0,0,0,0,ответная передача
17.1441183,-1082.39125500001,-1075.94107234569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.1564959,-1083.84902100001,-1077.39443292902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.1681383,-1085.30776800001,-1078.84877451236,0,0,0,0,1571,1000,1000,1000,1000,0,0,0,0,ответная передача
17.1816081,-1086.76749600001,-1080.30409709569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.1943724,-1088.22820500001,-1081.76040067902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.2018377,-1089.68989500001,-1083.21768526236,0,0,0,0,1572,1000,1000,1000,1000,0,0,0,0,ответная передача
17.2152309,-1091.15256600001,-1084.67595084569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.227829,-1092.61621800001,-1086.13519742902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.2346772,-1094.08085100001,-1087.59542501236,0,0,0,0,1573,1000,1000,1000,1000,0,0,0,0,ответная передача
17.2478878,-1095.54646500001,-1089.05663359569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.2605551,-1097.01306000001,-1090.51882317902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.2684072,-1098.48063600001,-1091.98199376236,0,0,0,0,1574,1000,1000,1000,1000,0,0,0,0,ответная передача
17.2820687,-1099.94919300001,-1093.44614534569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.2943928,-1101.41873100001,-1094.91127792902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.302228,-1102.88925000001,-1096.37739151236,0,0,0,0,1575,1000,1000,1000,1000,0,0,0,0,ответная передача
17.3151545,-1104.36075000001,-1097.84448609569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.3279108,-1105.83323100001,-1099.31256167902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.335802,-1107.30669300001,-1100.78161826236,0,0,0,0,1576,1000,1000,1000,1000,0,0,0,0,ответная передача
17.3489246,-1108.78113600001,-1102.25165584569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.3618054,-1110.25656000001,-1103.72267442902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.3689414,-1111.73296500001,-1105.19467401236,0,0,0,0,1577,1000,1000,1000,1000,0,0,0,0,ответная передача
17.3822365,-1113.21035100001,-1106.66765459569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.3946738,-1114.68871800001,-1108.14161617902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.4074035,-1116.16806600001,-1109.61655876236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.420536,-1117.64839500001,-1111.09248234569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.4333367,-1119.12970500001,-1112.56938692902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.4433798,-1120.61199600001,-1114.04727251236,0,0,0,0,1578,1000,1000,1000,1000,0,0,0,0,ответная передача
17.45741,-1122.09526800001,-1115.52613909569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.4696826,-1123.57952100001,-1117.00598667902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.4777022,-1125.06475500001,-1118.48681526236,0,0,0,0,1579,1000,1000,1000,1000,0,0,0,0,ответная передача
17.4911763,-1126.55097000001,-1119.96862484569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.5038976,-1128.03816600001,-1121.45141542902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.5171555,-1129.52634300001,-1122.93518701236,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.5298487,-1131.01550100001,-1124.41993959569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.542291,-1132.50564000001,-1125.90567317902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.5517853,-1133.99676000001,-1127.39238776236,0,0,0,0,1580,1000,1000,1000,1000,0,0,0,0,ответная передача
17.5649783,-1135.48886100001,-1128.88008334569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.5774009,-1136.98194300001,-1130.36875992902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.5846547,-1138.47600600001,-1131.85841751236,0,0,0,0,1581,1000,1000,1000,1000,0,0,0,0,ответная передача
17.5975929,-1139.97105000001,-1133.34905609569,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
17.6117417,-1141.46707500001,-1134.84067567902,0,0,0,0,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
