phase,time_s,frame_count,pwm_1_us,pwm_2_us,pwm_3_us,pwm_4_us,motor_cmd_1_radps,motor_cmd_2_radps,motor_cmd_3_radps,motor_cmd_4_radps,exchange_status
before_arm,2.016177,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0284971,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0357526,558,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.0487467,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0614987,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.069057,559,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.0830226,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.0955436,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1082008,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1207172,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1332822,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1439047,560,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.1571285,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1700546,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.1771524,561,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.1908949,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2038704,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2167354,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2218387,562,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.2359166,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2490647,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2615547,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2693739,563,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.2826211,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.2950847,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.303591,564,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.3166481,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3292008,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3364147,565,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.3494364,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3623799,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3731542,566,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.3875254,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.3997583,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4121005,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4191154,567,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.432227,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4445953,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4524536,568,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.4656068,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4782543,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.4902959,569,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.503306,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.5162044,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.524377,570,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.5376119,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.55058,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.5575257,571,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.5705106,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.583113,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.5911149,572,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.6041616,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6166846,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6274535,573,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.6414425,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6539618,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6657559,574,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.6788188,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6912098,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.6992222,575,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.7124887,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7248664,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7322455,576,1000,1000,1000,1000,0,0,0,0,ответная передача
before_arm,2.7456954,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7593682,0,NaN,NaN,NaN,NaN,0,0,0,0,ответная передача
before_arm,2.7692592,577,1000,1000,1000,1000,0,0,0,0,ответная передача
